[*] Binary protection state of iwcontrol

  
  	No RELRO       No Canary found   NX disabled  No PIE       No RPATH     No RUNPATH   No Symbols


[*] Function fprintf tear down of iwcontrol

    ; assembly                               | /* r2dec pseudo code output */
    0x00403184 beqz v0, 0x4031e4             |         
    0x00403188 nop                           |         
    0x0040318c lw v0, 0x98(sp)               |         v0 = *(var_98h);
    0x00403190 andi a2, v0, 0xff             |         a2 = v0 & 0xff;
                                             |         if (v0 != 0) {
    0x00403194 beqz v0, 0x4031d0             |             
    0x00403198 slti v0, a2, 2                |             v0 = (a2 < 2) ? 1 : 0;
    0x0040319c lw t9, -0x7e74(gp)            |             t9 = sym.imp.printf;
    0x004031a0 addiu a1, sp, 0x9c            |             a1 = sp + 0x9c;
                                             |             if (v0 == 0) {
    0x004031a4 bnez v0, 0x4031bc             |                 
    0x004031a8 lw a0, -0x7fdc(gp)            |                 a0 = *(gp);
                                             |                 /* esilref: 'ESSID:"&s" [&d]  ' */
    0x004031ac addiu a0, a0, 0x7938          |                 a0 += 0x7938;
    0x004031b0 jalr t9                       |                 t9 ();
    0x004031b4 b 0x4031e0                    |                 goto label_7;
    0x004031b8 nop                           |                 
                                             |             }
    0x004031bc lw a0, -0x7fdc(gp)            |             a0 = *(gp);
                                             |             /* esilref: 'ESSID:"&s"  ' */
    0x004031c0 addiu a0, a0, 0x794c          |             a0 += 0x794c;
    0x004031c4 jalr t9                       |             t9 ();
    0x004031c8 b 0x4031e0                    |             goto label_7;
    0x004031cc nop                           |             
                                             |         }
    0x004031d0 lw a0, -0x7fdc(gp)            |         a0 = *(gp);
    0x004031d4 lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
                                             |         /* esilref: 'ESSID:off  ' */
    0x004031d8 addiu a0, a0, 0x795c          |         a0 += 0x795c;
    0x004031dc jalr t9                       |         t9 ();
                                             | label_7:
    0x004031e0 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |     }
    0x004031e4 lw v0, 0xa8(s4)               |     v0 = *(var_c0h);
    0x004031e8 addiu a1, s4, 0xac            |     a1 = s4 + 0xac;
                                             |     if (v0 != 0) {
    0x004031ec beqz v0, 0x403204             |         
    0x004031f0 lw a0, -0x7fdc(gp)            |         a0 = *(gp);
    0x004031f4 lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
                                             |         /* esilref: 'Nickname:"&s"' */
    0x004031f8 addiu a0, a0, 0x7968          |         a0 += 0x7968;
    0x004031fc jalr t9                       |         t9 ();
    0x00403200 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |     }
    0x00403204 lw v0, 0x7c(s4)               |     v0 = *(var_94h);
                                             |     if (v0 == 0) {
    0x00403208 bnez v0, 0x40321c             |         
    0x0040320c nop                           |         
    0x00403210 lw v0, 0xa8(s4)               |         v0 = *(var_c0h);
                                             |         if (v0 == 0) {
    0x00403214 beqz v0, 0x403234             |             goto label_8;
                                             |         }
    0x00403218 nop                           |         
                                             |     }
    0x0040321c lw a0, -0x7fdc(gp)            |     a0 = *(gp);
    0x00403220 move s5, zero                 |     s5 = 0;
    0x00403224 lw t9, -0x7e74(gp)            |     t9 = sym.imp.printf;
                                             |     /* esilref: '
          ' */
    0x00403228 addiu a0, a0, 0x7978          |     a0 += 0x7978;
    0x0040322c jalr t9                       |     t9 ();
    0x00403230 lw gp, 0x10(sp)               |     gp = *(var_10h);
                                             | label_8:
    0x00403234 lw v0, 0x10(s4)               |     v0 = *(var_28h);
                                             |     if (v0 != 0) {
    0x00403238 beqz v0, 0x40327c             |         
    0x0040323c nop                           |         
    0x00403240 lbu v0, 0x19(s4)              |         v0 = *(var_19h);
    0x00403244 lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
                                             |         if (v0 != 0) {
    0x00403248 beqz v0, 0x403264             |             
    0x0040324c nop                           |             
    0x00403250 lw a0, -0x7fdc(gp)            |             a0 = *(gp);
                                             |             /* esilref: 'NWID:off/any  ' */
    0x00403254 addiu a0, a0, 0x7984          |             a0 += 0x7984;
    0x00403258 jalr t9                       |             t9 ();
    0x0040325c b 0x403274                    |             goto label_9;
    0x00403260 nop                           |             
                                             |         }
    0x00403264 lw a0, -0x7fdc(gp)            |         a0 = *(gp);
    0x00403268 lw a1, 0x14(s4)               |         a1 = *(var_2ch);
                                             |         /* esilref: 'NWID:&X  ' */
    0x0040326c addiu a0, a0, 0x7994          |         a0 += 0x7994;
    0x00403270 jalr t9                       |         t9 ();
                                             | label_9:
    0x00403274 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00403278 addiu s5, s5, 2               |         s5 += 2;
                                             |     }
    0x0040327c lw v0, 0x108(s4)              |     v0 = *(var_108h);
                                             |     if (v0 != 0) {
    0x00403280 beqz v0, 0x4032b4             |         
    0x00403284 nop                           |         
    0x00403288 lw v0, 0x10c(s4)              |         v0 = *(var_10ch);
    0x0040328c addiu s5, s5, 3               |         s5 += 3;
    0x00403290 lw v1, -0x7fa4(gp)            |         v1 = *(gp);
    0x00403294 sll v0, v0, 2                 |         v0 <<= 2;
    0x00403298 lw a0, -0x7fdc(gp)            |         a0 = *(gp);
    0x0040329c addu v0, v0, v1               |         v0 += v1;
    0x004032a0 lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
    0x004032a4 lw a1, (v0)                   |         a1 = *(v0);
                                             |         /* esilref: 'Mode:&s  ' */
    0x004032a8 addiu a0, a0, 0x79a0          |         a0 += 0x79a0;
    0x004032ac jalr t9                       |         t9 ();
    0x004032b0 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |     }
    0x004032b4 lw v0, 0x1c(s4)               |     v0 = *(var_1ch);
                                             |     if (v0 != 0) {
    0x004032b8 beqz v0, 0x403428             |         
    0x004032bc nop                           |         
    0x004032c0 lw v0, -0x7fdc(gp)            |         v0 = *(gp);
    0x004032c4 lw s0, 0x20(s4)               |         s0 = *(var_20h);
    0x004032c8 lw t9, -0x7eb8(gp)            |         t9 = sym.imp.__ltsf2;
    0x004032cc lw a1, 0x7bcc(v0)             |         a1 = *((v0 + 7923));
    0x004032d0 move a0, s0                   |         a0 = s0;
    0x004032d4 jalr t9                       |         t9 ();
    0x004032d8 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |         if (v0 < 0) {
    0x004032dc bgez v0, 0x40330c             |             
    0x004032e0 nop                           |             
    0x004032e4 lw t9, -0x7ed4(gp)            |             t9 = sym.imp.__extendsfdf2;
    0x004032e8 move a0, s0                   |             a0 = s0;
    0x004032ec jalr t9                       |             t9 ();
    0x004032f0 lw gp, 0x10(sp)               |             gp = *(var_10h);
    0x004032f4 move a3, v1                   |             a3 = v1;
    0x004032f8 move a2, v0                   |             a2 = v0;
    0x004032fc lw a0, -0x7fdc(gp)            |             a0 = *(gp);
    0x00403300 lw t9, -0x7e74(gp)            |             t9 = sym.imp.printf;
                                             |             /* esilref: 'Channel:&g  ' */
    0x00403304 addiu a0, a0, 0x79ac          |             a0 += 0x79ac;
    0x00403308 b 0x40341c                    |             
                                             |         } else {
    0x0040330c lw v0, -0x7fdc(gp)            |             v0 = *(gp);
    0x00403310 lw t9, -0x7f78(gp)            |             t9 = sym.imp.__gesf2;
    0x00403314 lw a1, 0x7bd0(v0)             |             a1 = *((v0 + 7924));
    0x00403318 move a0, s0                   |             a0 = s0;
    0x0040331c jalr t9                       |             t9 ();
    0x00403320 lw gp, 0x10(sp)               |             gp = *(var_10h);
                                             |             if (v0 >= 0) {
    0x00403324 bltz v0, 0x403374             |                 
    0x00403328 nop                           |                 
    0x0040332c lw t9, -0x7ed4(gp)            |                 t9 = sym.imp.__extendsfdf2;
    0x00403330 move a0, s0                   |                 a0 = s0;
    0x00403334 jalr t9                       |                 t9 ();
    0x00403338 lw gp, 0x10(sp)               |                 gp = *(var_10h);
    0x0040333c move a0, v0                   |                 a0 = v0;
    0x00403340 lw v0, -0x7fdc(gp)            |                 v0 = *(gp);
    0x00403344 lw t9, -0x7f24(gp)            |                 t9 = sym.imp.__divdf3;
    0x00403348 lw a3, 0x7bdc(v0)             |                 a3 = *((v0 + 7927));
    0x0040334c lw a2, 0x7bd8(v0)             |                 a2 = *((v0 + 7926));
    0x00403350 move a1, v1                   |                 a1 = v1;
    0x00403354 jalr t9                       |                 t9 ();
    0x00403358 lw gp, 0x10(sp)               |                 gp = *(var_10h);
    0x0040335c move a3, v1                   |                 a3 = v1;
    0x00403360 move a2, v0                   |                 a2 = v0;
    0x00403364 lw a0, -0x7fdc(gp)            |                 a0 = *(gp);
    0x00403368 lw t9, -0x7e74(gp)            |                 t9 = sym.imp.printf;
                                             |                 /* esilref: 'Frequency:&gGHz  ' */
    0x0040336c addiu a0, a0, 0x79bc          |                 a0 += 0x79bc;
    0x00403370 b 0x40341c                    |                 
                                             |             } else {
    0x00403374 lw v0, -0x7fdc(gp)            |                 v0 = *(gp);
    0x00403378 lw t9, -0x7f78(gp)            |                 t9 = sym.imp.__gesf2;
    0x0040337c lw a1, 0x7be0(v0)             |                 a1 = *((v0 + 7928));
    0x00403380 move a0, s0                   |                 a0 = s0;
    0x00403384 jalr t9                       |                 t9 ();
    0x00403388 lw gp, 0x10(sp)               |                 gp = *(var_10h);
    0x0040338c lw t9, -0x7ed4(gp)            |                 t9 = sym.imp.__extendsfdf2;
                                             |                 if (v0 >= 0) {
    0x00403390 bltz v0, 0x4033dc             |                     
    0x00403394 nop                           |                     
    0x00403398 move a0, s0                   |                     a0 = s0;
    0x0040339c jalr t9                       |                     t9 ();
    0x004033a0 lw gp, 0x10(sp)               |                     gp = *(var_10h);
    0x004033a4 move a0, v0                   |                     a0 = v0;
    0x004033a8 lw v0, -0x7fdc(gp)            |                     v0 = *(gp);
    0x004033ac lw t9, -0x7f24(gp)            |                     t9 = sym.imp.__divdf3;
    0x004033b0 lw a3, 0x7bec(v0)             |                     a3 = *((v0 + 7931));
    0x004033b4 lw a2, 0x7be8(v0)             |                     a2 = *((v0 + 7930));
    0x004033b8 move a1, v1                   |                     a1 = v1;
    0x004033bc jalr t9                       |                     t9 ();
    0x004033c0 lw gp, 0x10(sp)               |                     gp = *(var_10h);
    0x004033c4 move a3, v1                   |                     a3 = v1;
    0x004033c8 move a2, v0                   |                     a2 = v0;
    0x004033cc lw a0, -0x7fdc(gp)            |                     a0 = *(gp);
    0x004033d0 lw t9, -0x7e74(gp)            |                     t9 = sym.imp.printf;
                                             |                     /* esilref: 'Frequency:&gMHz  ' */
    0x004033d4 addiu a0, a0, 0x79d0          |                     a0 += 0x79d0;
    0x004033d8 b 0x40341c                    |                     
                                             |                 } else {
    0x004033dc move a0, s0                   |                     a0 = s0;
    0x004033e0 jalr t9                       |                     t9 ();
    0x004033e4 lw gp, 0x10(sp)               |                     gp = *(var_10h);
    0x004033e8 move a0, v0                   |                     a0 = v0;
    0x004033ec lw v0, -0x7fdc(gp)            |                     v0 = *(gp);
    0x004033f0 lw t9, -0x7f24(gp)            |                     t9 = sym.imp.__divdf3;
    0x004033f4 lw a3, 0x7bf4(v0)             |                     a3 = *((v0 + 7933));
    0x004033f8 lw a2, 0x7bf0(v0)             |                     a2 = *((v0 + 7932));
    0x004033fc move a1, v1                   |                     a1 = v1;
    0x00403400 jalr t9                       |                     t9 ();
    0x00403404 lw gp, 0x10(sp)               |                     gp = *(var_10h);
    0x00403408 move a3, v1                   |                     a3 = v1;
    0x0040340c move a2, v0                   |                     a2 = v0;
    0x00403410 lw a0, -0x7fdc(gp)            |                     a0 = *(gp);
    0x00403414 lw t9, -0x7e74(gp)            |                     t9 = sym.imp.printf;
                                             |                     /* esilref: 'Frequency:&gkHz  ' */
